seed_record_id,query,title,url,official_score
REC_0390,"European Wellness Biomedical Lab RMS Mito Organelles official product page IFU brochure ""indication"" ""intended use"" Regenerative Biologics",Mitochondrial Transplants Offer Hope for Disease Reversal and Longevity | European Wellness,https://european-wellness.eu/events/mitochondrial-transplants-offer-hope/,40
REC_0390,"European Wellness Biomedical Lab RMS Mito Organelles official product page IFU brochure ""indication"" ""intended use"" Regenerative Biologics",Neuroregeneration and Novel Insights in Borderline Emotional Disorders in Regenerative Medicine | European Wellness,https://european-wellness.eu/product/borderline-emotional-disorders/,24
REC_0390,"European Wellness Biomedical Lab RMS Mito Organelles official product page IFU brochure ""indication"" ""intended use"" Regenerative Biologics",European Wellness Biomedical Group Releases Comprehensive Guide on Animal Stem Cell Therapy,https://www.newsfilecorp.com/release/233817/European-Wellness-Biomedical-Group-Releases-Comprehensive-Guide-on-Animal-Stem-Cell-Therapy,24
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MeDioStar_EN - ASCLEPION,https://asclepion.com/en/mediostar_en/,62
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MeDioStar_US - ASCLEPION,https://asclepion.com/us/mediostar_us/,62
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MeDioStar (K240816) — FDA 510(k) | Innolitics,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K240816,24
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Asclepion MedioStar - MedioStar,https://www.aestheticsmedicallaser.com/product/asclepion-mediostar-laser-hair-removal/,32
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MedioStar – Gilmedica,https://estetica.gilmedica.com/mediostar/,16
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MeDioStar_ES - ASCLEPION,https://asclepion.com/es/mediostar_es/,62
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MeDioStar Diode Laser Hair Removal Machine | Asclepion UK,https://asclepionuk.com/medical-aesthetic-devices/mediostar-professional-laser/,62
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Mediostar/Epilab laser,https://laserandaesthetics.co.uk/manufacturers/suppliers/ascelpion/mediostarepilab-laser/,16
REC_0052,"El En Asclepion MeDioStar Monolith official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Mediostar 510(k) FDA Premarket Notification K192483 ASCLEPION LASER TECHNOLOGIES GMBH,https://fda.report/PMN/K192483,85
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",MESOCELL LINE - Eberlin Biocosmetics UK,https://eberlinbiocosmetics.com/en/mesocell-line-2/,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",EBERLIN LAB LINE,https://eberlinbiocosmetics.com/en/wp-content/uploads/sites/4/2024/02/VADEMECUM_LAB_INGLES.pdf,40
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",FACIAL MESOCELL LINE,https://eberlinbiocosmetics.com/en/wp-content/uploads/sites/4/2024/02/VADEMECUM_MESOCELL_INGLES.pdf,40
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",INFINITY LINE - Eberlin Biocosmetics UK,https://eberlinbiocosmetics.com/en/infinity-line/,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",Linha Infinity Profissional - EBERLIN BIOCOSMETICS PORTUGAL,https://eberlinbiocosmetics.pt/wp/linha-infinity-profissional/,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",Linha Epigenética Profissional - EBERLIN BIOCOSMETICS PORTUGAL,https://eberlinbiocosmetics.pt/wp/linha-epigenetica-profissional/,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",LÍNEA MESOCELL - Eberlin Biocosmetics,https://eberlinbiocosmetics.com/linea-mesocell-facial/,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",LÍNEA INFINITY - Eberlin Biocosmetics,https://eberlinbiocosmetics.com/linea-infinity,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",Linha Mesocell - EBERLIN BIOCOSMETICS PORTUGAL,https://eberlinbiocosmetics.pt/wp/linha-mesocell-facial/,32
REC_0079,"Eberlin Biological Line Professional official product page IFU brochure ""indication"" ""intended use"" Regenerative Cell Therapy",C.B.M. BIOMOLECULAR COMPLEXES LINE - Eberlin Biocosmetics UK,https://eberlinbiocosmetics.com/en/c-b-m-biomolecular-complexes-line/,32
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ASCE plus Scalp Care HRLV by Exocobio Inc.,https://fda.report/DailyMed/a11bc2f2-93db-49e7-8c89-86acd1dd08f3,73
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",VGA_[Print_AI] ASCE Plus_HRLV_A4 leaflet (EN)_ver.2.3,https://vga-asia.com/wp-content/uploads/2024/02/Exocobio-ASCE-Plus_HRLV.pdf,36
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome","ASCE+ – About the Brand, Science & Indications | e-EXOSOMES",https://e-exosomes.com/brands/asce/view,16
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ASCE Pre – InMode Australia,https://www.inmode.com.au/pages/asce-pre,16
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome","ASCE+ Exosomes SRLV
 – InMode Australia",https://www.inmode.com.au/pages/asce-exosomes-srlv,16
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ASCE+ | Buy Authentic Products Online | e-EXOSOMES,https://e-exosomes.com/brands/asce,16
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome","ExoCoBio launches ""ASCE+™ HRLV"" for Scalp Rejuvenation and Hair Loss",https://www.prnewswire.com/news-releases/exocobio-launches-asce-hrlv-for-scalp-rejuvenation-and-hair-loss-301523597.html,-100
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome","ASCEplus SRLV Exosome Therapy
 – LAPO Skincare",https://laposkincare.com/products/asceplus-exosomes-therapy,16
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ASCE+ Exosome SRLV | Advanced Derma Signal Kit SRLV Lyophilized Powder for Skin Rejuvenation,https://www.ibeautymachine.com/professional/asce-plus-exosome-skin-booster-kit.html,16
REC_0050,"ExoCoBio ASCE+ Regenerative Aesthetics official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ASCE+ SRLV Exosome Skin Treatment | ExoCoBio – Alura Medical Supply,https://www.aluramedicalsupply.com/products/asce-srlv-exosome,28
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",CELLTWEET - Innmedis,https://innmedis.pl/en/produkty/celltweet/,16
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ExoCoBio,http://www.exocobio.com/default/eng/04/03.php,32
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",CELLTWEET Firming Moisturizer | Innmedis Store,https://innmedis.pl/en/sklep/product/celltweet-firming-moisturizer/,16
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome","ExoCoBio Exosome GMP Manufacturing Facility, Osong, South Korea",https://www.pharmaceutical-technology.com/projects/exocobio-exosome-facility-osong/,12
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ExoCoBio,http://www.exocobio.com/default/eng/04/02.php,32
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ExoCoBio,http://www.exocobio.com/default/eng/04/01.php,32
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",ACTIVE INGREDIENTS,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=7f33ca15-d168-48ee-9b6d-c3328d2a0e4a&type=display,0
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",Cell Tweet Exo-pair Cream  – Premium Dermal Mart,https://premiumdermalmart.com/products/cell-tweet-exo-pair-cream,30
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",CELLTWEET EXO-PAIR CREAM | Opalnirvana,https://opalnirvana.com/product/celltweet-exo-pair-cream/,16
REC_0109,"ExoCoBio Celltweet Cosmeceuticals official product page IFU brochure ""indication"" ""intended use"" Regenerative Exosome",CELLTWEET CALMING AMPOULE | Opalnirvana,https://opalnirvana.com/product/celltweet-calming-ampoule/,16
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",StarWalker® MaQX | Fotona,https://www.fotona.com/en/products/2717/starwalker-r-maqx/,90
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker® MaQX - Home | Fotona,https://www.fotona.com/us/product/fotona-starwalker-maqx/,90
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",StarWalker® MaQX The Best Tool for Pigmented Lesions | Fotona,https://www.fotona.com/en/campaigns/6235/starwalker-r-maqx-the-best-tool-for-pigmented-lesions/,90
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker Operator Manual | PDF | Laser - Scribd,https://www.scribd.com/document/894562868/96355-Om-Starwalker-Ce-Eng-2,44
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser","StarWalker® MaQX 
         
             20 Pages",https://pdf.medicalexpo.com/pdf/fotona/starwalker-maqx/72254-257437.html,-100
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker MaQX: Ultra-Performance Q-Switched Laser System,https://fotonauk.co.uk/starwalker-maqx/,90
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker MaQX M031-3A/2 Laser | Trusted by ALLWILL,https://allwillgroup.com/product/fotona-starwalker-m031-3a-2-maqx/,60
REC_0281,"Fotona StarWalker MaQX official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker MaQX: ultra-performance system with Q-Switched laser,https://inomedis.lv/en/catalog/brendy/fotona/starwalker-maqx/,68
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Filler for delicate correction Novacutan FBio Light | Trelis,https://trelis.eu/en/brands/subdistribution/novacutan-fbio-light,16
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",FBio DVS | Novacutan,https://novacutan.com/prod-fbio-dvs,16
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan FBio DVS Medium filler for medium and deep wrinkles | Trelis,https://trelis.eu/en/brands/subdistribution/novacutan-fbio-medium,32
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Novacutan FBio DVS Volume, a high-density filler for facial contouring | Trelis",https://trelis.eu/en/brands/subdistribution/novacutan-fbio-volume,32
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan FBio DVS Medium Filler 1×1 ml | Liquid Beauty Shop,https://liquidbeautyshop.com/product/novacutan-fbio-dvs-medium-filler-1-x-1ml/,32
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan FBio DVS Volume Filler 1×1 ml | Liquid Beauty Shop,https://liquidbeautyshop.com/product/novacutan-fbio-dvs-volume-filler-1-x-1ml/,32
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan FBio DVS Light Fillers (1 x 1ml) | Liquid Beauty Shop,https://liquidbeautyshop.com/product/novacutan-fbio-dvs-light-fillers-1-x-1ml/,16
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",SUMMARY OF SAFETY AND CLINICAL PERFORMANCE,https://fillmed.com/wp-content/uploads/2025/12/FO.69-SSCP-Art-Filler-CL-V05.pdf,38
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Филлер Novacutan FBio Light 1x1мл (Новакутан Фбио Лайт),https://fillerstore.ru/shop/fillery-dlya-konturnoy-plastiki/novacutan/filler-novacutan-fbio-medium-1x1ml-novakutan-fbio-medium-2/,32
REC_0269,"Fijie FBio Light Medium Volume official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",2020-06,https://assets.ctfassets.net/h3197cuvu8ew/2NiePQsqMo1qw68sT3MTVh/31351aa43d403212ce85a1a57b2298a5/VOLUME_PLUS_IFU.pdf,32
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan SBio & YBio                            | Novacutan,https://www.novacutan.ru/products/novacutan-sbio-and-ybio,48
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan sbio и ybio,https://esteticmed39.ru/injections/novacutan-sbio-i-ybio,48
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Novacutan YBIO - 1 x 2ml
– aesthetic-essentials",https://aesthetic-essentials.com/products/novacutan-ybio-1-x-2ml-copy,32
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Novacutan SBio 1 шпр., 2 мл - купить недорого в интернет-магазине Мегафиллер",https://megafiller.ru/catalog/biorevitalizant/novacutan-sbio-1shpr-2ml-detail.html,40
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",FBio DVS | Novacutan,https://novacutan.com/prod-fbio-dvs,16
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Описание Novacutan (Новакутан) - Dalwin в Симферополе,https://dalwin.ru/medicament/novacutan/,16
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","NOVACUTAN Y-Bio и S-Bio, биоревитализация ❀ Newscosmetology",https://newscosmetology.com/publikaczii/inekczionnaya-kosmetologiya/biorevitalizacziya/biorevitalizacziya-novacutan-novacutan-sbio-i-novacutan-ybio/,48
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Novacutan YBio - купить в Москве, цена сертификация | Cosmettrade",https://cosmettrade.ru/shop/biorevitalizanty-i-mezopreparaty/novacutan-ybio/,32
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Биоревитализация Novacutan (Новакутан) в Москве в Клинике косметологии и массажа АРДЕМИ,https://centrestetiki.ru/uslugi/inekcionnaya-kosmetologiya/biorevitalizatsiya/biorevitalizatsiya-novakutan-novacutan/,16
REC_0499,"Fijie Novacutan YBio SBio official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Novacutan SBio (Новакутан SBio) - клиника “Косметомед”,https://cosmetomed.ru/brands/novacutan/novacutan-sbio,32
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",StarWalker® MaQX | Fotona,https://www.fotona.com/en/products/2717/starwalker-r-maqx/,74
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker® MaQX - Home | Fotona,https://www.fotona.com/us/product/fotona-starwalker-maqx/,74
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker Operator Manual | PDF | Laser,https://www.scribd.com/document/894562868/96355-Om-Starwalker-Ce-Eng-2,28
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",StarWalker® MaQX Pro | Fotona,https://www.fotona.com/fr/products/9655/starwalker-r-maqx-pro/,74
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",StarWalker® MaQX Pro | Fotona,https://www.fotona.com/de/products/9653/starwalker-r-maqx-pro/,74
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser","StarWalker® MaQX 
         
             20 Pages",https://pdf.medicalexpo.com/pdf/fotona/starwalker-maqx/72254-257437.html,-100
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",StarWalker® MaQX Pro | Fotona,https://www.fotona.com/it/products/9656/starwalker-r-maqx-pro/,74
REC_0997,"Fotona StarWalker MaQX Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Fotona StarWalker MaQX: Ultra-Performance Q-Switched Laser System,https://fotonauk.co.uk/starwalker-maqx/,74
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",GC Aesthetics® Instruction For Use and Patient Consent Form,https://www.gcaesthetics.com/surgeons/IFU,28
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",The Round Collection™ by GC Aesthetics®,https://www.gcaesthetics.com/surgeons/solutions/surgical/breast-implants/round-collection,36
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",Breast implant   The Matrix™ anatomical silicone gel textured,https://www.medicalexpo.com/prod/gc-aesthetics/product-89911-569611.html,-100
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",10 Years,https://gcaesthetics.com.br/wp-content/uploads/GCA-10-YearsBrochure-EN.pdf,36
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant","The Eurosilicone Product Range 
         
             32 Pages",https://pdf.medicalexpo.com/pdf/gc-aesthetics/eurosilicone-product-range/89911-213143.html,-100
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",GC Aesthetics® your lifetime partner,https://gcaesthetics.com/surgeons/about-gcaesthetics,20
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant","Product Catalogue 
         
             39 Pages",https://pdf.medicalexpo.com/pdf/gc-aesthetics/product-catalogue/89911-213149.html,-100
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",Ten-Year Safety Data for Eurosilicone’s Round and Anatomical Silicone Gel Breast Implants,https://pmc.ncbi.nlm.nih.gov/articles/PMC7671289/,32
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",10 Year Data Shows Long-Term Safety and Efficacy of GC Aesthetics Implants.,https://www.gcaesthetics.com/surgeons/gca-news/safety/10-year-data-shows-long-term-safety-and-efficacy-of-gc-aesthetics-implants,20
REC_0248,"GC Aesthetics Eurosilicone Matrix Round official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",Implanturi mamare – The Matrix | Eurosilicone,https://eurosilicone.ro/products/breast-implants/matrix/,32
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",LeShape Non-Invasive Fat Reduction Results | PDF,https://www.scribd.com/document/678272031/GTG-Medical-MEDICAL-Catalog-2023,36
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",LE-SHAPE / APOPTOSIS MECHANISM FAT MONITOR,https://www.oceaniamedispa.co.uk/le-shape-apoptosis-mechanism-fat-monitor/,0
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",About us | GTG Medical | 지티지메디칼,https://gtgmedical.co.kr/page/11,12
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",METRUM CRYOFLEX LeShape Lasery dermatologiczne - medipment.pl,https://www.medipment.pl/produkt/metrum-cryoflex-leshape-113818,16
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser","GTG Wellness - 2026 Company Profile, Team, Funding & Competitors - Tracxn",https://tracxn.com/d/companies/gtgwellness/__PKh3guuW7RevJumZPgnfNr8OaT9LRFZz4mcI-yX_olg,24
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",MÁY GIẢM BÉO LESHAPE HÀN QUỐC,https://ncmedicalglobal.com/san-pham/may-giam-beo-leshape-han-quoc/,16
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Liệu trình giảm béo công nghệ Laser Leshape - 10 buổi,https://jullienday.com/danh-sach-dich-vu/lieu-trinh-giam-beo-cong-nghe-laser-leshape-10-buoi/5052,16
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Công nghệ giảm béo Leshape có hiệu quả không?,https://megakorea.vn/cong-nghe-giam-beo-leshape/,16
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser","U-Magic 4D Lipo Laser 
         
             6 Pages",https://pdf.medicalexpo.com/pdf/zhengzhou-pz-laser-slim-technology/u-magic-4d-lipo-laser/112998-255926.html,-100
REC_0393,"GTG Wellness LeShape U-One official product page IFU brochure ""indication"" ""intended use"" EBD Laser",LeShape là gì? Có thực sự giúp giảm mỡ hiệu quả? - Phòng khám MedFit,https://medfit.vn/leshape-la-gi-co-thuc-su-giup-giam-mo-hieu-qua/,16
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",CoGel™ - GC Aesthetics,https://gcaesthetics.vn/en/product/breast-augmentation/cogel,52
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",GC Aesthetics® Instruction For Use and Patient Consent Form,https://www.gcaesthetics.com/surgeons/IFU,28
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",IMPLEO™ - GC Aesthetics,https://gcaesthetics.vn/en/product/breast-augmentation/impleo,52
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant","CoGEL™ product brochure 
         
             6 Pages",https://pdf.medicalexpo.com/pdf/gc-aesthetics/cogel-product-brochure/89911-211659.html,-100
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant","The Nagor™  Product Range 
         
             22 Pages",https://pdf.medicalexpo.com/pdf/gc-aesthetics/nagor-product-range/89911-213147.html,-100
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",The Round Collection™ by GC Aesthetics®,https://www.gcaesthetics.com/surgeons/solutions/surgical/breast-implants/round-collection,52
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",GCA Impleo Brustimplantate / Mammaimplantate - Gebrauchsinformationen/Beipackzettel - Chirurgie.vip,https://chirurgie.vip/gca-impleo-brustimplantate-mammaimplantate-gebrauchsinformationen-beipackzettel/,16
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",10 Years,https://gcaesthetics.com.br/wp-content/uploads/GCA-10-YearsBrochure-EN.pdf,36
REC_0474,"GC Aesthetics Nagor Impleo CoGel Breast Implants official product page IFU brochure ""indication"" ""intended use"" Implants Breast Implant",Find your GCA® Implant — GC Aesthetics®,https://www.gcaesthetics-tr.com/en/find-your-gca-implant,20
REC_0114,"Galderma Cetaphil Gentle Skin Cleanser official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Cetaphil Gentle Skin Cleanser - Face & Body Cleaner | Cetaphil US,https://www.cetaphil.com/us/products/product-categories/all-cleansers/gentle-skin-cleanser/302990110227.html,48
REC_0114,"Galderma Cetaphil Gentle Skin Cleanser official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Frequently Asked Questions (FAQ) | Cetaphil US,https://www.cetaphil.com/us/frequently-asked-questions.html,16
REC_0114,"Galderma Cetaphil Gentle Skin Cleanser official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Gentle Skin Cleanser with Vitamin B3 | Cetaphil Canada,https://www.cetaphil.ca/en/cleansers/gentle-skin-cleanser/772618047103.html,48
REC_0114,"Galderma Cetaphil Gentle Skin Cleanser official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Gentle Skin Cleanser for Face and Body | Cetaphil Singapore,https://www.cetaphil.com.sg/cleansers/cetaphil-gentle-skin-cleanser/3499320013054.html,48
REC_0114,"Galderma Cetaphil Gentle Skin Cleanser official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Gentle Skin Cleanser with Vitamin B3 | Cetaphil Canada,https://www.cetaphil.ca/en/cleansers/gentle-skin-cleanser/772618047102.html,48
REC_0114,"Galderma Cetaphil Gentle Skin Cleanser official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Buy Cetaphil Gentle Skin Cleanser 250ML & Facewash for all Skin Types – Cetaphil India,https://www.cetaphil.in/products/cleansers/gentle-skin-cleanser/8906005274069.html,48
